appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime
871320,1,0,4,0,2,0,0
871330,1,0,0,8,0,0,0
871420,1,0,35,167,18,0,0
871450,1,0,0,0,2,0,0
871470,1,0,0,2,5,0,0
871480,1,0,0,1,3,0,0
871510,1,0,26,10,1,0,0
871550,1,0,0,24,13,0,0
871570,0,0,8,87,2,0,0
871580,1,0,0,3,0,0,0
871590,1,0,0,2,0,0,0
871620,1,0,0,3,3,0,0
871670,1,0,0,1,0,0,0
871710,1,0,21,3,2,0,0
871720,1,0,0,7723,429,128,80
871810,1,0,6,10,30,0,0
871850,1,0,8,19,5,0,0
871860,1,0,51,2,1,0,0
871870,1,0,7,17,5,0,0
871920,1,0,44,7,3,0,0
871930,1,0,0,224,12,0,0
871950,1,12,0,161,18,0,0
871990,1,0,16,342,141,0,0
872000,1,0,0,2,4,0,0
872040,1,0,30,13,1,0,0
872060,1,0,0,5,1,0,0
872090,1,0,24,95,37,0,0
872110,1,0,13,8,1,0,0
872180,1,0,0,0,1,0,0
872230,1,0,0,1,0,0,0
872240,1,0,10,158,23,0,0
872330,1,0,37,0,6,0,0
872340,1,0,20,1,1,0,0
872350,1,0,17,18,9,0,0
872360,1,0,0,4,1,0,0
872380,1,0,7,15,3,0,0
872400,1,0,0,3,5,0,0
872440,1,0,0,11,1,0,0
872470,1,0,38,15,2,0,0
872490,1,0,10,5,2,0,0
872550,1,0,0,4,0,0,0
872580,1,0,21,25,2,0,0
872590,0,0,0,2,0,0,0
872600,1,0,0,30,5,0,0
872680,1,0,26,38,12,0,0
872690,1,0,12,1,0,0,0
872700,1,0,0,23,1,0,0
872730,1,0,16,9,3,0,0
872790,1,0,77,2963,1004,3865,4453
872820,1,0,102,66,38,0,0
872970,1,0,0,64,8,0,0
872990,1,0,6,20,1,0,0
873040,1,0,0,1,0,0,0
873050,1,0,16,1,1,0,0
873070,1,0,22,30,0,0,0
873120,1,0,28,3,1,0,0
873150,1,0,0,457,62,0,0
873180,1,0,6,1,3,0,0
873190,0,18,14,438,98,0,0
873200,1,0,11,186,9,0,0
873210,1,0,15,7,5,0,0
873220,1,0,0,152,82,0,0
873230,1,0,0,99,8,0,0
873240,1,0,3000,611,62,32,39
873250,1,0,0,9,4,0,0
873280,1,0,11,2,0,0,0
873290,0,0,0,157,6,384,384
873320,1,0,0,0,3,0,0
873330,1,0,0,3,0,0,0
873370,0,0,0,4,2,0,0
873390,1,0,0,8,0,0,0
873410,1,0,0,12,2,0,0
873490,0,0,7,75,11,0,0
873500,1,0,19,6,0,0,0
873560,1,0,11,5,0,0,0
873610,1,0,26,36,4,0,0
873620,1,0,9,14,11,0,0
873710,1,0,0,0,2,0,0
873720,1,0,0,0,1,0,0
873730,1,0,19,3,9,0,0
873790,1,0,100,5,2,0,0
873810,1,0,0,8,8,0,0
873820,0,0,0,29,7,0,0
873850,1,0,10,1,3,0,0
873860,1,0,0,3,0,0,0
873890,1,0,0,7,0,0,0
873900,1,0,23,5,1,0,0
873910,1,0,0,13,27,0,0
873930,1,0,41,17,14,0,0
873960,1,0,0,20,30,0,0
873970,1,0,0,0,2,0,0
873980,1,0,5,11,5,3,3
874010,1,0,200,18,5,0,0
874020,1,0,18,4,1,0,0
874030,1,0,16,138,71,0,0
874080,1,0,14,3,0,0,0
874090,1,0,0,2,1,0,0
874130,1,0,144,22,5,0,0
874140,1,0,150,4,5,0,0
874180,1,0,0,3,0,0,0
874200,1,0,12,7,7,0,0
874230,1,0,20,11,7,0,0
874240,1,0,0,885,1050,129,178
874250,1,0,0,2,1,0,0
874270,1,0,0,7,9,0,0
874330,1,0,7,7,8,0,0
874370,1,0,0,25,6,0,0
874380,1,0,153,7,11,0,0
874400,1,0,4987,76,27,0,0
874460,1,0,31,54,21,0,0
874640,1,0,0,1,4,0,0
874650,1,0,308,199,117,0,0
874690,1,0,0,8,3,0,0
874700,1,0,0,12,18,0,0
874760,1,0,0,9,1,0,0
874770,1,0,1,14,0,0,0
874780,1,0,0,1,3,0,0
874810,1,0,0,1,2,0,0
874830,1,0,0,9,14,0,0
874840,1,0,0,1,7,0,0
874870,1,0,0,9,6,0,0
874880,1,0,0,6,5,0,0
874930,1,0,12,7,4,0,0
875080,1,0,51,8,1,0,0
875110,1,0,19,16,1,0,0
875240,1,0,21,37,9,0,0
875250,1,0,11,4,4,0,0
875260,1,0,10,5,29,0,0
875270,1,0,0,7,1,0,0
875300,0,0,0,31,1,0,0
875320,1,0,0,0,1,0,0
875340,1,0,27,6,1,0,0
875360,1,0,0,0,8,0,0
875430,1,0,0,15,20,0,0
875470,1,0,0,21,15,0,0
875480,1,0,0,28,6,0,0
875500,1,0,0,2,1,0,0
875510,1,0,0,4,1,0,0
875520,1,0,29,5,1,0,0
875530,1,0,6,13,2,0,0
875540,1,0,0,10,3,0,0
875550,1,0,0,4,9,0,0
875630,0,0,0,3,4,0,0
875660,1,0,12,6,0,0,0
875670,1,0,0,5,1,0,0
875710,1,0,0,5,1,0,0
875740,1,0,0,182,37,0,0
875760,1,0,0,107,7,0,0
875780,1,0,0,1,0,0,0
875790,1,0,0,1,0,0,0
875810,1,0,15,8,0,0,0
875830,1,0,12,40,4,0,0
875840,1,0,0,2,1,0,0
875930,1,0,20,108,3,0,0
876100,1,0,0,3,0,0,0
876110,1,0,0,9,10,0,0
876130,1,0,0,9,2,0,0
876140,1,0,8,3,6,0,0
876160,1,0,0,299,30,0,0
876170,1,0,0,0,2,0,0
876180,1,0,11,8,0,0,0
876200,1,0,14,21,16,0,0
876210,1,0,0,2,0,0,0
876220,1,0,32,53,20,0,0
876290,1,0,0,2,4,0,0
876300,1,0,0,8,6,0,0
876310,1,0,7,40,7,0,0
876320,1,0,17,12,0,0,0
876330,1,0,0,169,171,686,686
876340,1,18,0,10,2,0,0
876380,1,0,19,33,16,0,0
876410,1,0,12,1,1,0,0
876470,1,0,0,35,46,0,0
876480,1,0,25,2,0,0,0
876540,1,0,0,1,1,0,0
876580,1,0,0,1,0,0,0
876650,1,0,66,179,3,0,0
876810,1,0,26,1,1,0,0
876840,1,0,126,5,0,0,0
876850,0,0,21,87,3,0,0
876860,1,0,0,1,3,0,0
876870,1,0,9,0,7,0,0
876890,1,0,99,18,0,0,0
876900,1,0,0,210,82,0,0
876910,1,0,0,5,6,0,0
876930,1,0,0,11,7,0,0
876960,1,0,17,5,3,0,0
877020,1,0,100,7,5,0,0
877040,1,0,57,9,2,0,0
877060,1,0,16,3,0,0,0
877070,1,0,0,1,0,0,0
877080,1,0,7,37,15,0,0
877150,1,0,6,7,1,0,0
877180,1,0,1,3,0,0,0
877190,1,0,15,30,7,0,0
877200,1,0,0,438,138,0,0
877230,1,0,0,8,3,0,0
877250,1,0,0,3,4,0,0
877260,1,0,30,13,9,0,0
877270,1,0,0,3,1,0,0
877310,1,0,0,2,1,0,0
877360,1,0,5000,87,45,0,0
877370,1,0,120,24,10,0,0
877380,1,0,33,9,5,0,0
877390,1,0,161,13,0,0,0
877460,1,0,0,11,9,0,0
877470,1,0,0,1,2,0,0
877480,1,0,12,3,0,0,0
877550,1,0,51,5,0,0,0
877590,0,0,0,3,4,0,0
877680,1,0,0,6,5,0,0
877730,1,16,0,3,3,0,0
877750,1,0,0,0,1,0,0
877760,1,0,6,36,5,0,0
877780,1,0,12,2,7,0,0
877820,1,0,233,16,22,0,0
877840,1,0,100,90,16,0,0
877910,1,0,0,68,16,0,0
877960,1,0,0,7,2,0,0
877980,1,0,1,9,5,0,0
878020,1,0,0,26,4,0,0
878050,1,0,4,10,12,0,0
878080,1,0,11,11,12,0,0
878100,1,0,29,3,1,0,0
878110,1,0,0,54,10,0,0
878120,0,0,0,1,2,0,0
878140,1,0,0,0,1,0,0
878150,1,0,0,17,2,0,0
878160,1,0,0,3,6,0,0
878170,1,0,0,9,2,0,0
878180,1,0,41,12,2,0,0
878240,1,0,0,7,7,0,0
878250,1,0,131,13,1,0,0
878270,1,0,1,4,0,0,0
878280,1,0,65,7,1,0,0
878290,1,0,45,6,2,0,0
878300,1,0,0,2,2,0,0
878320,1,0,29,257,29,0,0
878330,1,0,11,10,2,0,0
878340,1,0,0,4,0,0,0
878350,1,0,20,28,6,0,0
878380,1,0,0,958,179,8659,8659
878400,1,0,0,1,3,0,0
878410,1,0,0,1,1,0,0
878420,1,0,55,93,27,0,0
878440,1,0,0,8,0,0,0
878470,1,0,0,9,7,0,0
878500,1,0,100,2,1,0,0
878510,1,0,0,2,0,0,0
878520,1,0,15,30,7,0,0
878540,1,0,0,0,2,0,0
878570,1,0,64,1,3,0,0
878580,1,18,21,93,18,1,1
878610,1,0,0,1,0,0,0
878620,1,0,0,2,0,0,0
878640,1,0,1,9,5,0,0
878660,1,0,108,7,4,0,0
878680,1,0,7,7,0,0,0
878710,1,0,0,4,2,0,0
878750,1,0,3000,4662,450,77,102
878780,1,0,0,10,2,0,0
878810,1,0,0,0,4,0,0
878820,1,0,5,10,12,0,0
878910,1,0,0,2,0,0,0
878980,1,0,12,4,0,0,0
879030,1,0,0,3,3,0,0
879060,1,0,0,19,3,0,0
879090,1,0,0,1,1,0,0
879100,1,0,0,2,0,0,0
879110,1,0,0,1,2,0,0
879120,1,0,20,3,2,0,0
879160,1,0,0,2839,1725,639,812
879210,1,0,0,4,10,0,0
879220,1,0,0,16,15,0,0
879250,1,0,33,62,22,0,0
879270,1,0,37,7,0,0,0
879280,1,0,1,4,0,0,0
879290,1,0,100,15,0,0,0
879310,1,0,10,12,8,0,0
879320,1,0,0,0,2,0,0
879410,1,0,4,18,13,0,0
879430,1,0,100,26,0,0,0
879450,1,0,6,2,0,0,0
879470,1,0,60,27,16,0,0
879480,1,0,0,2,1,0,0
879510,1,0,36,165,7,0,0
879520,1,0,40,8,0,0,0
879600,1,0,0,3,0,0,0
879610,1,0,0,5,10,0,0
879620,1,0,0,5,5,0,0
879650,1,0,0,34,18,0,0
879660,1,0,0,2,0,0,0
879670,1,0,0,62,44,0,0
879740,1,0,100,7,1,0,0
879850,1,0,0,3,0,0,0
879920,1,0,72,2,0,0,0
880130,1,0,27,21,0,0,0
880180,1,0,27,8,1,0,0
880200,1,0,0,13,13,0,0
880270,1,0,0,4,1,0,0
880320,1,0,0,1,1,0,0
880340,1,0,0,1,0,0,0
880370,1,0,10,11,1,0,0
880380,1,0,98,43,42,0,0
880400,1,0,8,443,42,0,0
880470,1,0,46,16,10,0,0
880490,1,0,0,157,11,0,0
880550,1,0,13,12,8,0,0
880560,1,0,20,15,2,0,0
880570,1,0,0,5,0,0,0
880590,1,0,100,0,2,0,0
880600,1,0,0,13,4,0,0
880610,1,0,9,32,3,0,0
880620,1,0,0,18,13,0,0
880720,1,0,6,4,0,0,0
880770,1,0,4,3,2,0,0
880780,1,0,5,5,6,0,0
880830,1,0,41,14,0,0,0
880840,1,0,0,5,0,0,0
880850,1,0,0,137,178,0,0
880860,1,0,0,17,2,0,0
880890,1,0,0,3,7,0,0
880940,1,0,31,1368,306,211,268
880950,0,0,9,855,25,1,1
880990,1,0,5,6,19,0,0
881060,1,0,60,1,2,0,0
881080,1,0,0,0,3,0,0
881110,1,0,0,6,1,0,0
881130,1,0,11,15,0,0,0
881150,1,0,0,3,3,0,0
881170,1,0,0,1,5,0,0
881190,1,0,8,3,0,0,0
881230,1,0,50,14,9,0,0
881250,1,0,30,36,8,0,0
881260,1,0,19,5,2,0,0
881300,1,0,0,17,4,0,0
881320,1,0,50,82,31,0,0
881490,1,0,0,42,23,0,0
881500,1,0,9,5,3,0,0
881510,1,0,5,40,43,0,0
881520,1,0,55,11,2,0,0
881560,1,0,30,53,9,0,0
881610,1,0,1,3,7,0,0
881620,1,0,0,1,0,0,0
881690,1,0,27,107,29,0,0
881730,1,0,5,2,5,0,0
881750,1,0,19,17,1,0,0
881820,1,0,0,3,1,0,0
881880,1,0,6,6,6,0,0
881910,1,0,0,2,1,0,0
881920,1,0,5,92,33,0,0
881930,1,0,0,1,3,0,0
881970,1,0,0,1,0,0,0
881980,1,0,8,4,1,0,0
882020,1,0,50,100,57,0,0
882040,1,0,0,22,1,0,0
882070,1,0,25,21,14,0,0
882080,1,0,47,16,1,0,0
882110,1,0,0,148,1,0,0
882140,1,0,3,97,4,0,0
882200,1,0,16,9,3,0,0
882210,1,0,20,17,0,0,0
882220,1,0,0,51,14,0,0
882230,1,0,0,2,4,0,0
882260,1,0,0,1,1,0,0
882290,1,0,0,3,1,0,0
882310,1,0,6,51,10,0,0
882330,1,0,65,2,7,0,0
882360,1,0,0,11,10,0,0
882370,1,0,0,7,7,0,0
882390,1,0,91,4,0,0,0
882410,1,0,25,118,19,0,0
882460,1,0,0,2,5,0,0
882520,1,0,1,5,4,0,0
882530,1,0,1,1,1,0,0
882560,1,0,10,42,30,0,0
882600,1,0,0,1,1,0,0
882620,1,0,12,14,1,0,0
882630,1,0,0,1,3,0,0
882640,1,0,32,31,5,0,0
882670,1,0,0,23,12,0,0
882700,1,0,0,2,0,0,0
882710,1,0,30,410,15,568,568
882750,1,0,0,1,0,0,0
882790,0,0,80,2799,228,950,1434
882900,1,0,0,89,5,0,0
882910,1,0,0,9,9,0,0
882940,1,0,0,72,35,0,0
882960,1,0,10,511,113,19,19
882990,1,0,0,4,4,0,0
883000,1,0,0,0,1,0,0
883010,1,0,100,10,1,0,0
883020,1,0,0,37,5,0,0
883070,1,0,6,64,9,0,0
883100,1,0,0,349,42,0,0
883130,1,0,100,70,16,0,0
883170,1,0,0,3,9,0,0
883190,1,0,7,8,0,0,0
883220,1,0,0,45,22,0,0
883270,1,0,0,3,0,0,0
883280,1,0,0,2,0,0,0
883300,1,0,10,3,2,0,0
883370,1,0,0,4,4,0,0
883390,1,0,5,1,3,0,0
883560,1,0,27,6,0,0,0
883620,1,0,6,3,1,0,0
883630,1,0,0,3,0,0,0
883670,1,0,21,23,16,0,0
883710,1,18,43,24950,1075,841,843
883790,1,0,0,2,1,0,0
883810,1,0,0,5,0,0,0
883830,1,18,0,4,0,0,0
883860,1,0,48,269,101,0,0
883870,0,0,15,76,4,0,0
883900,1,0,45,2,0,0,0
883930,1,0,24,3,1,0,0
883960,1,0,0,2,1,0,0
883970,1,0,0,10,20,0,0
884050,0,0,0,466,125,0,0
884160,1,0,0,3,0,0,0
884200,1,0,0,72,54,0,0
884210,1,0,1,18,10,0,0
884230,1,0,1,5,3,0,0
884250,1,0,1,5,3,0,0
884260,1,0,35,425,8,0,0
884270,1,0,0,1,0,0,0
884290,1,0,0,2,2,0,0
884350,1,0,0,13,1,0,0
884370,1,0,0,12,1,0,0
884390,1,0,1,3,4,0,0
884400,1,0,0,7,0,0,0
884410,1,0,60,6,3,0,0
884420,1,0,30,7,2,0,0
884430,1,0,17,4,6,0,0
884440,1,0,1,5,3,0,0
884470,1,0,0,4,0,0,0
884500,1,0,5,0,1,0,0
884530,1,0,5,1,5,0,0
884550,1,0,0,36,48,0,0
884590,1,0,5,1,3,0,0
884640,1,0,0,22,6,0,0
884660,1,0,13,9657,2964,130,54
884770,1,0,58,2,1,0,0
884800,1,0,0,10,17,0,0
884830,1,0,0,13,7,0,0
884880,1,0,0,6,3,0,0
884900,1,0,100,0,3,0,0
884930,1,0,0,11,15,0,0
884960,1,0,10,20,1,0,0
884990,1,0,0,32,8,0,0
885000,1,0,8,62,1,0,0
885030,1,0,0,12,1,0,0
885090,1,0,20,4,24,0,0
885100,1,0,20,19,30,0,0
885110,1,0,20,7,14,0,0
885120,1,0,47,29,3,0,0
885140,0,0,20,315,72,380,380
885150,1,0,11,197,32,0,0
885170,1,0,22,5,6,0,0
885180,1,0,15,10,17,0,0
885190,1,0,0,11,11,0,0
885220,1,0,0,1,0,0,0
885240,1,0,81,2,2,0,0
885290,1,0,0,3,0,0,0
885310,1,0,0,5,2,0,0
885320,1,0,13,4,5,0,0
885380,1,0,22,14,7,0,0
885390,1,0,13,21,30,0,0
885470,1,0,0,21,0,0,0
885570,0,0,3,21,3,0,0
885590,1,0,0,9,7,0,0
885600,1,0,0,2,3,0,0
885630,1,0,0,19,9,0,0
885640,1,0,1,372,90,0,0
885650,1,0,0,57,3,0,0
885690,1,0,14,19,6,0,0
885730,1,0,0,8,35,0,0
885780,1,0,27,17,3,0,0
885790,1,0,0,14,1,0,0
885810,1,0,0,359,8,0,0
885950,1,0,33,46,0,0,0
886010,1,0,24,4,4,0,0
886020,1,0,0,3,3,0,0
886040,1,0,0,344,131,35,35
886070,1,0,24,22,4,0,0
886180,1,0,27,7,1,0,0
886200,1,0,0,14,0,0,0
886230,1,0,28,1,0,0,0
886250,1,0,0,308,37,0,0
886270,1,0,0,14,8,0,0
886290,1,0,0,1,1,0,0
886300,1,0,8,4,0,0,0
886310,1,0,0,0,6,0,0
886330,1,0,2,4,1,0,0
886350,1,0,0,2,1,0,0
886360,1,0,0,0,1,0,0
886370,1,0,0,29,8,0,0
886380,1,0,20,11,0,0,0
886390,1,0,8,10,4,0,0
886450,1,0,7,0,1,0,0
886460,1,0,4,115,20,0,0
886470,1,0,100,11,10,0,0
886490,1,0,0,6,2,0,0
886520,1,0,0,62,34,0,0
886580,1,0,13,2,1,0,0
886590,1,0,0,8,5,0,0
886600,1,0,10,5,1,0,0
886610,1,0,0,0,1,0,0
886630,1,0,47,24,2,0,0
886670,1,0,13,3,0,0,0
886730,1,0,22,10,6,0,0
886780,1,0,5,1,1,0,0
886820,1,0,50,87,16,0,0
886830,1,0,5,2,0,0,0
886900,1,0,17,140,52,0,0
886950,1,0,8,26,2,0,0
886960,1,0,50,407,208,0,0
886970,1,0,0,26,9,0,0
887060,1,0,30,82,24,0,0
887160,0,0,8,32,2,0,0
887170,1,0,0,1,1,0,0
887280,1,0,0,1,0,0,0
887300,1,0,0,2,1,0,0
887340,1,0,4,58,16,0,0
887370,1,0,56,112,45,0,0
887400,1,0,17,9,0,0,0
887440,1,0,0,1,0,0,0
887510,1,0,0,21,0,0,0
887520,1,0,0,10,6,0,0
887530,1,0,0,195,47,0,0
887550,1,0,0,2,1,0,0
887590,1,0,0,1,0,0,0
887630,1,0,5,0,1,0,0
887660,1,0,14,2,0,0,0
887710,1,0,0,3,5,0,0
887730,1,0,0,17,2,0,0
887740,0,0,0,2,10,0,0
887750,1,0,14,4,0,0,0
887800,1,0,30,44,35,0,0
887820,1,0,33,22,3,0,0
887850,1,0,62,22,17,0,0
887870,1,0,0,1,0,0,0
887880,1,0,15,4,0,0,0
887890,1,0,8,4,0,0,0
887900,1,0,0,15,2,0,0
887930,1,0,0,0,1,0,0
887950,1,0,0,1,0,0,0
887960,1,0,0,6,1,0,0
887970,1,0,4,48,6,0,0
888010,1,0,20,22,3,0,0
888030,1,0,15,0,3,0,0
888040,1,0,0,106,6,0,0
888070,1,0,0,17,11,0,0
888090,1,0,3,1119,69,0,0
888220,1,0,0,8,0,0,0
888250,1,0,0,1,1,0,0
888260,1,0,0,119,14,0,0
888310,1,0,0,3,0,0,0
888380,1,0,0,5,1,0,0
888400,1,0,0,1,4,0,0
888480,1,0,34,3,0,0,0
888540,1,0,0,1,4,0,0
888560,1,3,0,2,1,0,0
888570,1,0,0,5,2,0,0
888610,1,0,0,6,7,0,0
888620,1,0,0,4,3,0,0
888630,1,0,21,69,9,0,0
888640,1,0,0,2,1,0,0
888670,1,0,12,5,6,0,0
888690,1,0,98,27,20,0,0
888710,1,0,10,2,2,0,0
888740,1,0,0,0,1,0,0
888750,1,0,6,2,0,0,0
888760,1,0,31,3,1,0,0
888790,1,0,20,521,2,0,0
888800,1,0,10,13,6,0,0
888810,1,0,0,5,4,0,0
888900,1,0,8,8,0,0,0
888970,1,0,0,3,5,0,0
888990,1,0,8,30,0,0,0
889030,1,0,16,3,1,0,0
889040,1,0,0,67,13,0,0
889080,1,0,23,41,2,0,0
889100,1,0,28,2,0,0,0
889150,1,0,16,1,0,0,0
889170,1,0,0,24,5,0,0
889210,1,0,0,4,2,0,0
889220,1,0,0,24,3,0,0
889240,1,0,0,25,4,0,0
889260,1,0,0,8,0,0,0
889290,1,0,0,1,0,0,0
889320,0,0,0,26,3,0,0
889400,1,0,0,20,0,0,0
889450,1,0,0,6,0,0,0
889460,1,0,0,13,8,0,0
889470,1,0,0,2,3,0,0
889480,1,0,0,245,10,123,123
889510,1,0,51,306,52,84,84
889520,1,0,0,10,1,0,0
889530,1,0,2,7,1,0,0
889600,1,0,37,87,13,0,0
889720,1,0,7,12,6,0,0
889730,1,0,0,44,25,0,0
889740,1,0,0,44,3,0,0
889760,1,0,0,0,12,0,0
889770,1,0,13,92,13,0,0
889790,1,0,10,0,1,0,0
889850,1,0,0,5,4,0,0
889970,1,0,0,1,2,0,0
889990,1,0,23,1,2,0,0
890070,1,0,0,78,3,0,0
890110,1,0,0,20,9,0,0
890130,1,0,6,4,1,0,0
890180,1,0,4,30,33,0,0
890210,1,0,0,0,1,0,0
890220,1,0,0,47,5,0,0
890280,1,0,0,10,0,0,0
890300,1,0,10,22,3,0,0
890310,1,0,61,13,0,0,0
890340,1,0,12,6,1,0,0
890400,1,0,0,71,44,0,0
890470,1,0,0,1,0,0,0
890500,1,18,8,23,12,0,0
890570,1,0,32,129,17,0,0
890590,1,0,1,9,2,0,0
890630,1,0,13,3,0,0,0
890640,1,0,20,6,3,0,0
890680,1,0,0,0,1,0,0
890710,1,0,97,30,17,0,0
890740,1,0,20,4,0,0,0
890750,1,0,18,48,0,0,0
890780,1,0,0,6,8,0,0
890800,1,0,0,16,39,0,0
890820,1,0,0,40,55,0,0
890880,1,0,10,223,34,0,0
890900,1,0,0,1,0,0,0
890910,1,0,0,1,1,0,0
890920,1,0,10,152,150,0,0
890930,1,0,0,5,4,0,0
890940,1,0,0,7,2,0,0
890970,1,0,13,63,16,0,0
891050,1,0,0,2,1,0,0
891090,1,0,0,4,2,0,0
891100,1,0,5,19,8,0,0
891110,1,0,0,7,0,0,0
891120,1,0,7,2,2,0,0
891130,1,0,24,88,6,0,0
891150,1,0,0,3,2,0,0
891180,1,0,0,6,2,0,0
891190,1,0,0,7,4,0,0
891200,1,0,0,14,10,0,0
891220,1,0,0,468,85,0,0
891270,1,0,0,1,3,0,0
891310,1,0,5,17,8,0,0
891320,1,0,0,3,3,0,0
891330,1,0,16,1,3,0,0
891340,1,0,14,4,0,0,0
891350,1,0,0,12,10,0,0
891380,1,0,30,3,1,0,0
891470,1,0,0,1,0,0,0
891510,1,0,0,286,5,0,0
891570,1,0,1,4,1,0,0
891580,1,0,1,2,0,0,0
891590,1,0,26,12,7,0,0
891600,1,0,1,5,2,0,0
891610,1,0,1,3,1,0,0
891620,1,0,1,5,5,0,0
891640,1,0,1,5,3,0,0
891650,1,0,1,6,5,0,0
891670,1,0,1,3,0,0,0
891700,1,0,0,1,7,0,0
891710,1,0,0,4,0,0,0
891720,1,0,0,9,4,0,0
891790,1,0,20,47,2,0,0
891850,1,0,4,5,0,0,0
891860,1,0,15,40,14,0,0
891870,1,0,10,11,3,0,0
891890,1,0,11,14,1,0,0
891920,1,0,11,45,0,0,0
891950,1,0,0,34,23,0,0
891960,1,0,0,14,1,0,0
892020,1,0,1,3,5,0,0
892130,1,0,1,3,7,0,0
892170,1,0,0,2,2,0,0
892180,1,0,0,3,1,0,0
892210,1,0,13,3,0,0,0
892380,1,0,0,71,6,0,0
892420,0,0,0,404,164,43632,71857
892440,1,0,0,6,3,0,0
892470,1,0,0,5,0,0,0
892490,1,0,10,4,2,0,0
892510,1,0,0,125,35,0,0
892550,1,0,5,28,7,0,0
892560,1,0,0,24,1,0,0
892630,1,0,6,532,124,0,0
892640,1,0,24,2,0,0,0
892650,0,0,25,158,102,30,30
892690,1,0,0,28,4,0,0
892760,1,0,12,136,40,0,0
892780,1,0,9,15,3,0,0
892830,1,0,21,15,1,0,0
892880,1,0,99,8,1,0,0
892900,1,0,0,2,3,0,0
892910,1,0,0,2,1,0,0
892930,1,0,44,6,2,0,0
892960,1,0,0,4,1,0,0
893010,1,0,0,203,47,0,0
893020,1,0,0,102,25,0,0
893030,1,0,36,1133,95,21,21
893040,1,0,17,12,20,0,0
893050,1,0,13,12,2,0,0
893060,1,0,22,13,17,0,0
893070,1,0,0,9,11,0,0
893090,1,0,0,4,1,0,0
893140,1,0,65,2,4,0,0
893150,1,0,0,8,14,0,0
893170,1,0,0,0,1,0,0
893180,1,18,50,1073,187,355,355
893330,1,0,0,39,24,0,0
893350,1,0,11,1,0,0,0
893390,1,0,0,92,14,0,0
893450,1,0,0,4,2,0,0
893460,1,0,0,2,3,0,0
893470,1,0,24,30,1,0,0
893480,1,0,3,1,0,0,0
893490,1,0,0,2,0,0,0
893510,1,0,10,6,19,0,0
893520,1,0,0,4323,1127,459,178
893560,1,0,0,20,5,0,0
893570,1,0,0,13,9,0,0
893590,1,0,5,2,4,0,0
893610,1,0,18,22,0,0,0
893620,1,0,0,13,2,0,0
893640,1,0,0,3,1,0,0
893650,1,0,0,1,3,0,0
893680,1,0,20,311,43,190,190
893690,1,0,25,27,0,0,0
893710,1,0,0,4,0,0,0
893730,1,0,25,121,4,0,0
893740,1,0,63,4,0,0,0
893790,1,0,6,64,0,0,0
893870,1,0,0,31,18,0,0
893940,1,0,18,1,1,0,0
893960,1,0,0,25,2,0,0
894000,1,0,28,31,1,0,0
894010,1,0,2,6,7,0,0
894050,1,0,6,16,7,0,0
894070,1,0,20,2,2,0,0
894110,1,0,12,6,5,0,0
894120,1,0,0,3,0,0,0
894160,1,0,0,1,0,0,0
894270,1,0,58,24,8,0,0
894310,1,0,6,3,0,0,0
894330,1,0,0,10,1,0,0
894340,1,0,0,6,7,0,0
894380,1,0,0,9,3,0,0
894390,1,0,3,24,13,0,0
894420,1,0,17,7,0,0,0
894450,1,0,0,3,3,0,0
894460,1,0,9,43,2,0,0
894540,1,0,0,24,5,0,0
894570,1,0,5,2,0,0,0
894630,1,0,72,50,14,0,0
894730,1,0,0,4,3,0,0
894740,1,0,5,2,1,0,0
894750,1,0,7,7,1,0,0
894790,1,0,0,2,0,0,0
894820,1,0,0,1,1,0,0
894830,1,0,0,54,29,0,0
894890,1,0,0,2,0,0,0
894900,1,0,15,6,17,0,0
894920,1,0,0,12,8,0,0
894930,1,0,0,23,4,0,0
895060,1,0,0,53,17,0,0
895080,1,0,0,14,19,0,0
895120,1,0,15,13,2,0,0
895140,1,0,0,150,13,0,0
895150,1,0,0,153,154,0,0
895170,1,0,0,5,2,0,0
895180,1,0,0,3,2,0,0
895210,1,0,0,0,2,0,0
895220,0,0,12,293,30,0,0
895330,1,0,16,8,1,0,0
895360,1,0,0,1,0,0,0
895370,1,0,4,4,0,0,0
895380,1,0,0,0,2,0,0
895420,1,0,16,12,0,0,0
895430,1,0,79,6,27,0,0
895470,1,0,0,23,4,0,0
895550,1,0,0,1,7,0,0
895570,1,0,42,1,1,0,0
895580,1,0,3,2,5,0,0
895600,1,0,12,66,5,0,0
895610,1,0,0,4,0,0,0
895650,1,0,0,6,1,0,0
895670,1,0,0,100,22,0,0
895710,1,0,0,0,1,0,0
895750,1,0,13,5,7,0,0
895820,1,0,0,9,0,0,0
895850,1,0,14,11,8,0,0
895860,1,0,4,9,3,0,0
895890,1,0,0,5,1,0,0
895920,0,0,10,140,53,9,9
895930,1,0,23,3,0,0,0
895940,1,0,0,1,0,0,0
895960,1,0,3,0,1,0,0
895980,1,0,0,4,4,0,0
895990,0,0,9,24,2,0,0
896030,1,0,0,52,17,0,0
896040,1,0,13,52,2,0,0
896070,1,0,0,9,2,0,0
896110,1,0,0,4,0,0,0
896160,1,0,57,493,139,0,0
896170,0,0,0,17,2,0,0
896180,1,0,0,0,2,0,0
896220,1,0,0,1,3,0,0
896240,1,0,0,1,1,0,0
896340,1,0,15,29,7,0,0
896350,1,0,0,1,0,0,0
